pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-C,1771194420.884411,892.0734263318045,328.73582058974574,503.46348454171914,595.5151201751198,11.502531330952479,41.324345206485184,98.08999999999902
Pod-A,1771194421.385018,3687.6091019591454,296.4808689186345,514.8383504863934,603.533182632255,11.714335553480018,40.22263064157138,98.07999999999902
Pod-B,1771194421.385418,1561.3786857540942,324.2590818457978,502.86841386241633,590.9830550334921,11.825941628237276,38.35665028139607,98.07999999999902
Pod-C,1771194421.385539,1056.4413366266774,327.04930521231677,508.19527297486025,609.3109037771918,12.166346891230354,40.189625674802116,98.07999999999902
Pod-A,1771194421.886177,3835.849536418463,296.9906024446913,512.8506515152237,609.9691470489937,12.458199086564596,40.14295961146551,98.06999999999901
Pod-B,1771194421.886403,1723.5082266769932,326.1070600279131,488.14023880498786,609.0158435798282,11.911177248394676,40.71156741179407,98.06999999999901
Pod-C,1771194421.886458,1219.965989232836,325.5042540773891,512.3432421904726,606.4343158753531,12.04078795205951,41.356620611687006,98.06999999999901
Pod-A,1771194422.386922,3984.3448376408082,296.09588383389456,501.0240021145485,607.3656274795114,12.328073816015298,41.398725281391734,98.05999999999901
Pod-B,1771194422.387458,1886.5617566909498,325.34614778654725,504.9741845858577,591.2963115926212,12.402689378766327,41.9465806695623,98.05999999999901
Pod-C,1771194422.391986,1382.7181162715306,323.8719454891929,493.88835737653466,605.1170015630969,11.934476839678833,41.89453304341305,98.05999999999901
Pod-A,1771194422.892751,4132.392779557756,295.92847981019406,487.4266996646665,596.8973453171217,11.918068583774005,40.47286483116786,98.049999999999
Pod-B,1771194422.893028,2049.2348305842233,323.73491246600724,506.1832178178888,598.7516781472949,12.12257842939563,39.44254596117858,98.049999999999
Pod-C,1771194422.893159,1544.654089016127,322.68533376782966,515.0130859852121,599.2248127797097,12.159040327189041,40.305710279941536,98.049999999999
Pod-A,1771194423.39391,4280.357019462853,294.75189920787426,506.19710797641795,591.7878084385404,12.096435523448156,40.73208724260867,98.039999999999
Pod-B,1771194423.39423,2211.1022868172267,322.46491172886203,516.6092615545775,599.2823641743691,11.929132112670278,41.030437383649584,98.039999999999
Pod-C,1771194423.394316,1705.996755900042,323.83442534025255,497.94997967234815,607.8907732667457,12.05764645495737,40.669935267438305,98.039999999999
Pod-A,1771194423.894912,4427.73296906679,294.04534697607585,491.7139738044107,592.2588558573192,12.011544063430097,38.70207060300542,98.02999999999899
Pod-B,1771194423.895465,2372.3347426816576,321.44643535776214,513.7482560338328,594.6670841866569,11.610677882683488,40.46667655212735,98.02999999999899
Pod-C,1771194423.895628,1867.9139685701682,322.0511794665082,501.83734196765766,592.6295381644239,11.545294727312376,39.10687847324856,98.02999999999899
Pod-A,1771194424.396243,4574.755642554828,294.47729117384574,506.15726581339993,609.6253271947068,11.675005848714893,41.325664510860136,98.01999999999899
Pod-B,1771194424.39662,2533.057960360539,321.1859199976125,484.7593985581678,591.2199451653931,12.123005609054013,40.43698802091956,98.01999999999899
Pod-C,1771194424.396718,2028.9395583034222,321.3701909059333,495.9067544998439,597.2176766364931,12.231686815574552,40.98367585684884,98.01999999999899
Pod-A,1771194424.897343,4721.994288141751,295.75488547332003,514.686236809102,608.3100747533017,12.245070080197891,38.77664785935592,98.00999999999898
Pod-B,1771194424.897784,2693.650920359345,322.3974474537386,480.31265153572406,600.4387221915346,12.254583713667156,41.848042481768175,98.00999999999898
Pod-C,1771194424.89789,2189.624653756389,319.88202164053683,482.48378734118694,605.5786169592865,12.07082529380381,40.91721840899337,98.00999999999898
Pod-A,1771194425.398557,4869.871730878411,297.40358689703993,501.7872581885307,595.4231866937075,12.042652760240825,39.134012428630896,97.99999999999898
Pod-B,1771194425.398961,2854.8496440862145,321.3643571743374,480.7418228766012,601.9051754478087,12.166470498346712,41.61539758554317,97.99999999999898
Pod-C,1771194425.399064,2349.565664576657,320.33350562979905,490.09096153831797,590.6692703007084,12.476912850489104,38.75842555120476,97.99999999999898
Pod-A,1771194425.899698,5018.573524326931,296.9615862483864,487.3568336693675,602.8151721527231,11.762806726977987,41.721417743112276,97.98999999999897
Pod-B,1771194425.900138,3015.5318226733834,323.0372660384423,519.7429355015669,595.9055529295184,11.751831377589504,39.985634036234536,97.98999999999897
Pod-C,1771194425.900265,2509.7324173915567,319.0992391410913,500.17885846681594,599.0871369882456,11.642502078671987,40.51991652753749,97.98999999999897
Pod-A,1771194426.400955,5167.054317451124,297.04556550155803,490.5908657873435,605.5086089509322,12.275881151757027,39.34392102273129,97.97999999999897
Pod-B,1771194426.401299,3177.0504556926044,321.5376172379583,513.358549664585,595.3518056015218,11.591836589733246,39.35584672922921,97.97999999999897
Pod-C,1771194426.401441,2669.282036962102,318.5029221311725,482.54398251875256,601.987683187401,11.673580389275545,38.10144867541693,97.97999999999897
Pod-A,1771194426.902091,5315.577100201903,295.6275432004325,496.7184530253551,609.3962245882456,11.646203876893214,38.056476603502055,97.96999999999896
Pod-B,1771194426.902396,3337.8192643115835,319.75169201090705,494.20041088112987,608.3284810630055,12.036208037943728,41.50600775246359,97.96999999999896
Pod-C,1771194426.90248,2828.5334980276884,318.4761940615701,512.0490557982542,596.448827767701,11.86921813953658,39.842326708548704,97.96999999999896
Pod-A,1771194427.402941,5463.390871802119,296.50739790674584,481.5439158935755,597.5687550946716,12.311565801993295,41.639469603061286,97.95999999999896
Pod-B,1771194427.403365,3497.6951103170372,321.40352617745833,488.60455542295045,605.1138139278886,12.31450749250876,41.39595989772713,97.95999999999896
Pod-C,1771194427.403535,2987.7715950584734,316.6438874710947,511.1264972667617,609.2441551449705,11.805493428870307,41.29580332187877,97.95999999999896
Pod-A,1771194427.904299,5611.644570755492,295.8957866986348,491.59751684680367,599.568114056367,12.377026660084844,41.72104524184501,97.94999999999895
Pod-B,1771194427.904738,3658.396873405766,320.2493343614586,505.18267490837627,591.1007839491848,11.956609933280465,40.99481527819414,97.94999999999895
Pod-C,1771194427.904845,3146.093538794021,315.410584643857,483.99305201024396,603.0370455688828,12.042110237983135,39.540508361699075,97.94999999999895
Pod-A,1771194428.405453,5759.59246410481,294.6267811656746,500.6467223962478,601.1660497787209,11.760505868958287,39.79626406763688,97.93999999999895
Pod-B,1771194428.405705,3818.5215405864956,322.06930457690373,502.71992023092355,598.6805312422664,11.6245761388127,40.70515238629188,97.93999999999895
Pod-C,1771194428.405773,3303.7988311159493,314.2285447830122,481.59013987571626,597.2117298608417,11.714516143786541,38.11870183552857,97.93999999999895
Pod-A,1771194428.906316,5906.905854687647,295.38527273439803,484.5842633172653,606.2291208134171,12.11082934673118,41.70447319422575,97.92999999999894
Pod-B,1771194428.906825,3979.5561928749476,320.3599523356629,502.6595744528596,601.9009237421218,11.948433019997355,38.31839536666486,97.92999999999894
Pod-C,1771194428.907026,3460.913103507455,313.91994326050656,494.9198175059763,603.6182091622635,12.20943598898933,41.84523343624733,97.92999999999894
Pod-A,1771194429.407865,6054.598491054846,295.03696476302866,482.550685518008,608.3524701949608,11.991974199518566,38.20389261930467,97.91999999999894
Pod-B,1771194429.40813,4139.736169042779,319.2481740895437,509.37594573555964,608.8574412760038,12.304573591618466,38.158423185223924,97.91999999999894
Pod-C,1771194429.408198,3617.8730751377084,313.9834272600333,515.5044472265171,597.539519939915,11.74078111732111,40.37775304467253,97.91999999999894
Pod-A,1771194429.908618,6202.11697343636,293.41031964285156,502.9530857851939,593.0535090882234,11.562060648235054,38.53357927472852,97.90999999999893
Pod-B,1771194429.908957,4299.360256087551,319.0362653944028,508.6885554150697,591.8350958636121,12.155548062077077,40.04468202296197,97.90999999999893
Pod-C,1771194429.909056,3774.8647887677253,313.738075527964,487.257346561287,591.2926759316515,12.221564597796949,38.5301449389704,97.90999999999893
Pod-A,1771194430.409698,6348.822133257786,291.9390125039731,512.9775324969029,599.8720250715453,11.913686547658,40.79452118289441,97.89999999999893
Pod-B,1771194430.410007,4458.878388784752,319.174067388029,518.0215291498376,594.0139022798361,11.81817430994404,38.89133489463446,97.89999999999893
Pod-C,1771194430.414599,3931.733826531707,314.10814813701654,487.96156538912186,606.9828363483123,11.682690586414537,39.16670554572996,97.89999999999893
Pod-A,1771194430.915441,6494.791639509773,293.8003173217387,480.87032854095224,597.6808349602426,12.166548019695217,40.32220467196953,97.88999999999892
Pod-B,1771194430.91579,4618.465422478766,317.4849167951689,488.2735475018461,591.2972423168175,12.393045517493997,41.11177644503168,97.88999999999892
Pod-C,1771194430.915881,4088.7879006002154,314.5873885917183,515.6004598666975,592.6499161823341,12.30283226195405,40.92256146938875,97.88999999999892
Pod-A,1771194431.416585,6641.691798170642,291.82166089579175,499.46901432095007,600.2678466379708,11.621816194870966,41.44004458668964,97.87999999999892
Pod-B,1771194431.417065,4777.207880876351,318.8503945310743,519.1147517796312,599.7642900111206,12.071066155498922,41.47787410739159,97.87999999999892
Pod-C,1771194431.417213,4246.081594896074,316.00466031328,517.1082796955062,590.9723382896804,11.925782203386335,41.506363177687454,97.87999999999892
Pod-A,1771194431.918,6787.602628618538,290.8629393591915,517.4823950186759,597.5275842876832,11.894742645767835,41.02597998913788,97.86999999999891
Pod-B,1771194431.918316,4936.633078141888,318.23334022279,485.2432701505559,606.6196101677209,11.564321756524448,39.96951927085775,97.86999999999891
Pod-C,1771194431.918458,4404.083925052714,314.6550539338102,495.9209844250988,606.9307741527178,11.673486191315574,41.67441606462995,97.86999999999891
Pod-A,1771194432.418951,6933.034098298133,289.26910591924553,481.30456125066837,595.6883650300224,12.01419482521243,39.20639840371029,97.8599999999989
Pod-B,1771194432.419376,5095.7497482532835,319.3677504177572,491.239048601644,595.9035398638237,11.670499135592342,39.26511653161727,97.8599999999989
Pod-C,1771194432.419483,4561.411452019619,314.42690518148413,484.2116635080568,603.922136599519,11.878712301088221,40.41238937828502,97.8599999999989
Pod-A,1771194432.920011,7077.668651257756,287.2914501847558,503.99291459202004,605.8698056714499,12.477837154078342,41.36693625810557,97.8499999999989
Pod-B,1771194432.920414,5255.433623462162,319.69635033918416,488.8073684598355,590.7120128586016,12.392884643879684,38.05121114698105,97.8499999999989
Pod-C,1771194432.920531,4718.624904610361,314.2443744143898,515.9441799739172,608.763945284251,12.372392906743931,38.80777513883921,97.8499999999989
Pod-A,1771194433.421205,7221.314376350134,285.45385720804285,514.3410766822537,590.3396751957874,11.7809198437873,38.40057249377131,97.8399999999989
Pod-B,1771194433.421675,5415.281798631754,320.6850163512577,492.1831933533369,605.2334547146216,11.997199083005183,39.86172905886026,97.8399999999989
Pod-C,1771194433.421808,4875.747091817556,314.7066423519512,510.31991266569224,594.6594673754969,12.429316096057219,39.04720598107688,97.8399999999989
Pod-A,1771194433.922566,7364.041304954156,286.1267695775641,494.11052836350007,602.5685182731265,11.860408754229063,40.394291978612635,97.82999999999889
Pod-B,1771194433.922969,5575.624306807383,320.88827869159246,493.7470009179179,605.7886280208979,11.5309564348574,41.93231657892387,97.82999999999889
Pod-C,1771194433.923076,5033.100412993532,315.7823381970875,504.04596806604366,598.1527995260801,11.709270521487111,39.71702841287303,97.82999999999889
Pod-A,1771194434.42369,7507.104689742938,286.6365250499004,505.97654855604145,606.4821504907094,11.759942128737016,41.656132631700004,97.81999999999888
Pod-B,1771194434.424105,5736.068446153179,319.7378031466645,486.7293249266917,598.4125554219348,11.759132083471117,40.9149253646022,97.81999999999888
Pod-C,1771194434.424217,5190.991582092076,316.6955261695559,501.7560279356986,595.1036943747147,11.526944995637873,38.426441722535735,97.81999999999888
Pod-A,1771194434.924743,7650.422952267888,284.7834692987991,502.73295629737,608.787645780103,11.72105152446287,41.1229614413736,97.80999999999888
Pod-B,1771194434.925012,5895.937347726512,318.2437279682011,498.8411514463609,601.1904355083484,11.949239188619796,39.762118831918805,97.80999999999888
Pod-C,1771194434.92514,5349.339345176854,316.75101287804665,494.075667856557,609.9016369657353,12.236081005608558,40.685339493701974,97.80999999999888
Pod-A,1771194435.425772,7792.814686917288,283.8286191031579,487.8317705309568,592.6617765353946,12.477678335341828,40.09431302347427,97.79999999999887
Pod-B,1771194435.426162,6055.0592117106125,317.4015733817217,509.0263328101343,606.6447718924682,12.26565346594502,41.573207149706214,97.79999999999887
Pod-C,1771194435.43046,5507.714851615878,314.79366556061996,510.5000449282023,608.3369646263593,12.007305937831118,40.48849909995756,97.79999999999887
Pod-A,1771194435.931503,7934.728996468867,282.0448511016096,494.22187374164207,604.5466481307944,11.61859944851132,41.06014463903042,97.78999999999887
Pod-B,1771194435.931842,6213.759998401473,317.6395696566704,498.84084931964094,591.2270384956809,11.579445415645392,38.87176090630077,97.78999999999887
Pod-C,1771194435.931994,5665.111684396188,315.24939845787014,486.6302260430499,600.6477296059305,12.354167354739113,40.56225797821886,97.78999999999887
Pod-A,1771194436.432749,8075.751422019672,283.5892646205079,516.5439999510107,600.5733275391706,11.869921095581331,41.668539515854164,97.77999999999886
Pod-B,1771194436.433189,6372.5797832298085,317.86571979998297,513.9261721759343,595.6409924787448,12.282282105610266,38.463755161000286,97.77999999999886
Pod-C,1771194436.433345,5822.736383625123,316.79641021614896,509.64858264563196,601.9231631834838,11.600455189584045,39.84438813125917,97.77999999999886
Pod-A,1771194436.933992,8217.546054329925,283.7796560815366,516.377156606125,602.3815207671748,12.180354544036827,39.75040194853458,97.76999999999886
Pod-B,1771194436.934285,6531.5126431298,318.3445181339097,482.46313674034127,600.5624250162286,11.94806616628807,41.55612001287741,97.76999999999886
Pod-C,1771194436.934391,5981.134588733198,315.7405399059449,495.12562910879683,596.9127117501181,12.32077500177073,40.74472196810095,97.76999999999886
Pod-A,1771194437.434846,8359.435882370693,285.4704974443825,485.36298562413475,606.5920648337252,11.763660734034094,41.53921405788903,97.75999999999885
Pod-B,1771194437.435179,6690.6849021967555,317.8394326503488,503.9207489854111,603.5691507944232,12.244137445813074,38.40409225861529,97.75999999999885
Pod-C,1771194437.435285,6139.00485868617,317.01393804093584,501.59508061287266,601.1369966436913,11.735917730470026,38.56503933234405,97.75999999999885
Pod-A,1771194437.936002,8502.171131092884,285.9776152257076,511.8683564106276,591.2708353381837,11.573103771306437,40.876314156079324,97.74999999999885
Pod-B,1771194437.936484,6849.60461852193,317.4271871597193,511.39241355517333,602.2296015657598,11.700768504845927,38.90512724147416,97.74999999999885
Pod-C,1771194437.936617,6297.5118277066385,317.3567885110814,510.1376361391939,598.5265211883304,11.830982177613317,39.47354047158961,97.74999999999885
Pod-A,1771194438.437489,8645.159938705738,285.6568849270788,512.0738432671901,597.6949865468824,11.983361256094357,38.3063429504492,97.73999999999884
Pod-B,1771194438.437805,7008.31821210179,317.3647087112807,501.57593912340604,604.4349601825745,12.01463866730832,40.09978158818259,97.73999999999884
Pod-C,1771194438.437888,6456.190221962179,317.30741931207393,496.48966836438115,598.435058561252,12.016586890671041,39.297998858010196,97.73999999999884
Pod-A,1771194438.938462,8787.988381169276,285.10498480565616,482.40216735334684,592.944623847573,12.083336236419763,38.468110819773294,97.72999999999884
Pod-B,1771194438.938797,7167.00056645743,316.80232547921986,487.4224083525651,592.4104351263222,11.981991652879854,41.57198317320069,97.72999999999884
Pod-C,1771194438.938889,6614.843931618216,316.5103524305723,518.9716760349501,590.1401045865321,12.144126686879527,38.460104395559064,97.72999999999884
Pod-A,1771194439.439362,8930.540873572105,286.6645174458042,501.19932766860865,592.6819283922628,12.11702220889737,40.34150152062438,97.71999999999883
Pod-B,1771194439.439635,7325.40172919704,315.0135842469002,484.43522768529766,607.6279968072372,11.684678956851643,41.04686141753454,97.71999999999883
Pod-C,1771194439.439726,6773.099107833502,317.8278620276144,519.2285286662072,606.2444258485546,12.025923271802796,41.436288791554,97.71999999999883
Pod-A,1771194439.940316,9073.873132295006,285.22894481169567,504.49744296941947,599.8835882303031,11.55032969470249,41.98120882046068,97.70999999999883
Pod-B,1771194439.940723,7482.908521320491,314.2496977651654,497.29779074663674,603.3016859677173,11.901310780832707,40.86728945167204,97.70999999999883
Pod-C,1771194439.940828,6932.013038847309,317.3075833763609,481.8264041823628,605.31655032434,11.572023484577612,39.733294601966314,97.70999999999883
Pod-A,1771194440.441425,9216.487604700855,285.34389440197987,515.2666664496037,592.9447480928519,12.192141217761643,40.35363535639864,97.69999999999882
Pod-B,1771194440.44445,7640.033370203074,313.87158602062016,493.20518665630345,592.0138205819021,12.138125280364443,41.308638423219634,97.69999999999882
Pod-C,1771194440.444716,7090.66683053549,318.1623600289461,487.51440508460615,603.6435502226818,12.120746853438575,39.428030114078354,97.69999999999882
Pod-A,1771194440.945443,9359.159551901845,286.36146615384945,484.07309280475073,603.9700624910347,11.721855591285516,39.378256935393736,97.68999999999882
Pod-B,1771194440.945688,7796.969163213384,312.8281621010195,501.21357175547394,609.3658144131798,12.3471453453603,38.15081053756232,97.68999999999882
Pod-C,1771194440.945791,7249.748010549963,316.218617895204,498.90606873955187,598.3661017329632,11.759530536629349,38.001331353391656,97.68999999999882
Pod-A,1771194441.446066,9502.340284978769,287.0596051810073,512.4175234847852,608.8430877044153,12.325018148876524,39.515110601977106,97.67999999999881
Pod-B,1771194441.446266,7953.383244263893,314.72131773576706,497.81793552061833,609.5699775412734,12.47232995174241,39.186405922514204,97.67999999999881
Pod-C,1771194441.446296,7407.857319497564,317.69602781636877,501.0382583268056,607.3968569691765,12.202721622471342,40.02716825974831,97.67999999999881
Pod-A,1771194441.946585,9645.870087569272,286.99366587986253,493.5139439378907,607.415233670738,12.3419688468821,39.713255749491616,97.66999999999881
Pod-B,1771194441.946846,8110.743903131776,314.5889573158129,484.7846052323376,605.8120619903594,12.069016122071782,39.256919013850236,97.66999999999881
Pod-C,1771194441.946915,7566.705333405749,318.0145188503864,499.463594731354,607.1841029161493,11.642408614512425,41.742694218907786,97.66999999999881
Pod-A,1771194442.447496,9789.366920509203,288.4408512872362,488.663909792996,599.3511997529945,12.370192454110866,40.279408788011175,97.6599999999988
Pod-B,1771194442.447935,8268.038381789684,313.2986724001122,500.80488832381525,592.4213817549606,12.032858527822544,38.45622268988635,97.6599999999988
Pod-C,1771194442.448039,7725.712592830942,317.59813376463626,512.3856200430006,607.0574207993833,11.923382711847607,40.125219051061464,97.6599999999988
Pod-A,1771194442.948644,9933.58734615282,288.47807431840096,488.2182950578242,601.7571260017098,11.682181302346146,38.957706309257794,97.6499999999988
Pod-B,1771194442.948992,8424.68771798974,315.0835918744845,490.5893670321915,609.3927653509556,12.411809576430688,39.836538968849894,97.6499999999988
Pod-C,1771194442.949087,7884.51165971326,316.406865206313,510.5287231781136,602.5049620448127,12.159336825425385,38.98737159200474,97.6499999999988
Pod-A,1771194443.4496,77.82638331202179,289.1500847265738,509.19064199445484,608.3798882124963,11.954506423968839,38.84210068161097,97.63999999999879
Pod-B,1771194443.449913,8582.229513926983,314.0046433209063,481.86578969675844,600.4678352101733,11.819261322532201,38.43453664697261,97.63999999999879
Pod-C,1771194443.45,8042.715092316416,316.52329874385543,496.08814377959334,605.183761190982,12.062930597187504,40.03519001388847,97.63999999999879
Pod-A,1771194443.950483,222.4014256753087,289.5695886959582,504.5195695866901,604.9928501274388,11.720119251589095,39.22811965052372,97.62999999999879
Pod-B,1771194443.950847,8739.231835587436,315.24496922779457,489.29262784263074,602.2839366612607,12.157555661166107,38.8967527165503,97.62999999999879
Pod-C,1771194443.950948,8200.976741688344,318.2310453311535,499.6328969447318,607.4729187993095,12.459650361985272,39.617082165515264,97.62999999999879
Pod-A,1771194444.4516,367.1862200232878,290.2128130066511,512.170217763103,596.1739581330304,12.044703851251258,41.12043791803232,97.61999999999878
Pod-B,1771194444.45188,8896.854320201333,316.84159925302,496.52308467585794,607.4962565158114,11.546004354032762,40.34338068023107,97.61999999999878
Pod-C,1771194444.451959,8360.092264353922,317.5016645464521,517.7847831293508,598.5114014055576,12.427397143786763,40.04167077877032,97.61999999999878
Pod-A,1771194444.952539,512.2926265266133,290.62677481490584,494.3169406438356,600.8841646093238,11.596332377981248,41.19266929137545,97.60999999999878
Pod-B,1771194444.952722,9055.275119827844,318.77682336053647,507.2782583103566,594.6531318492863,12.24005431777071,38.777789815720695,97.60999999999878
Pod-C,1771194444.952766,8518.843096627148,318.70958837913565,491.47106124037,605.2791238077209,12.237526994357985,39.66217941431481,97.60999999999878
Pod-A,1771194445.453276,657.6060139340661,290.65575604759755,487.91354069980935,604.2479630811547,11.751003509806939,40.26561177750834,97.59999999999877
Pod-B,1771194445.453682,9214.663531508111,317.93916569926665,495.1724854567014,594.6555961881561,12.046936937340488,40.67049237034307,97.59999999999877
Pod-C,1771194445.453831,8678.197890816717,319.9265952770199,481.80904529578356,591.2071250660598,12.365046339372633,38.43822595302329,97.59999999999877
Pod-A,1771194445.954297,802.933891957865,292.3399139827823,511.38815189730985,590.3506311214778,12.182551388064967,41.39520347669171,97.58999999999877
Pod-B,1771194445.954555,9373.633114357744,316.6263480135196,485.7551050436424,603.6116084908504,12.288712323409072,40.39132484391073,97.58999999999877
Pod-C,1771194445.954671,8838.161188455226,320.2930606123729,485.3542656389111,607.1373588417586,12.19434319856955,38.11736750534995,97.58999999999877
Pod-A,1771194446.455154,949.1038489492561,293.5595896733652,502.58037566228074,591.4267105511082,12.330113373889025,38.610469778409254,97.57999999999876
Pod-B,1771194446.455531,9531.946288364505,318.27342851782146,515.0880661630343,595.8768871885941,12.393268154190105,38.21745564221269,97.57999999999876
Pod-C,1771194446.455655,8998.307718761413,321.54058959307173,495.8382665799123,599.1679032169892,12.226055798222236,39.125530553253476,97.57999999999876
Pod-A,1771194446.956317,1095.8836437859386,295.07597156796675,513.0274738411689,597.5059931858211,12.316720110285017,39.15639827570333,97.56999999999876
Pod-B,1771194446.95669,9691.083002623416,317.69220104994355,504.45168615554286,595.9057695407763,11.609025919671343,41.329086212412875,97.56999999999876
Pod-C,1771194446.956831,9159.078013557948,323.4320288049527,481.2455263075061,594.4631271667265,11.71521401422922,41.1488348034282,97.56999999999876
Pod-A,1771194447.457505,1243.421629569922,294.5781788096771,490.5198618490367,605.3803934515803,12.05865763423193,40.32174669839156,97.55999999999875
Pod-B,1771194447.457867,9849.929103148388,316.6336669059754,480.6272661266345,596.5950643422539,11.746169563462692,38.94878417798203,97.55999999999875
Pod-C,1771194447.45798,9320.794027960425,322.9041289788517,501.9936107073347,595.0135261107051,12.0269776963493,38.857656579861114,97.55999999999875
Pod-A,1771194447.958578,1390.7107189747605,294.4581116863141,487.66918732691545,608.5736346935146,12.204741639396223,40.58535705375784,97.54999999999875
Pod-B,1771194447.958851,8.245936601375433,315.1130949593227,503.4965355017958,602.9939579914717,11.741334692539517,40.882898138182405,97.54999999999875
Pod-C,1771194447.95893,9482.24609244985,322.9340296956866,493.96371507021667,598.9274686664718,12.10525661571381,40.298971692481445,97.54999999999875
Pod-A,1771194448.459481,1537.9397748179176,292.6419721058264,502.5937200711961,594.3963137381883,11.535127041990112,39.06195575110065,97.53999999999874
Pod-B,1771194448.459897,165.8024840810368,317.06139099080855,503.20573072221896,590.6405137325198,12.360698927066345,39.93072847898761,97.53999999999874
Pod-C,1771194448.460006,9643.713107297694,323.12362877138025,496.9246504893502,602.7644985302596,11.944679513443374,40.13767951570783,97.53999999999874
Pod-A,1771194448.960689,1684.2607608708308,293.9458016558125,499.3679908655778,593.9501124923238,12.10502216273524,41.35519435362382,97.52999999999874
Pod-B,1771194448.960925,324.33317957644107,315.8663200623372,496.85605103212606,608.86178391028,12.4893680447655,39.16597882367622,97.52999999999874
Pod-C,1771194448.960993,9805.274921683384,321.1929875261174,509.2470544229269,603.0709216447,12.270279609589752,40.95564611622878,97.52999999999874
Pod-A,1771194449.461548,1831.233661698737,294.9028667291277,483.38890645129175,601.6035504860884,12.331196025668552,40.02308554439915,97.51999999999873
Pod-B,1771194449.461898,482.26633960760967,314.0830379735112,506.53880118768836,605.8662357229812,12.135626617380069,39.79462936310556,97.51999999999873
Pod-C,1771194449.461994,9965.871415446441,322.9881951214233,511.8449158268121,591.6775069793879,12.094008243718683,41.42921905339507,97.51999999999873
Pod-A,1771194449.962642,1978.6850950633009,295.5152876970647,502.27993328239455,595.2759947605205,12.00257321029802,38.845697148666886,97.50999999999873
Pod-B,1771194449.962961,639.3078585943653,313.1010908346808,498.87242826758876,598.9653526991501,11.699593097028188,39.930875576141986,97.50999999999873
Pod-C,1771194449.963072,127.36551300715291,322.4177829565116,495.47962185293846,592.4167828453053,11.685856990816093,40.04845700319218,97.50999999999873
Pod-A,1771194450.463608,2126.442738911833,294.06309930436976,501.48634287576476,598.8425786543676,11.66019101745066,39.700391397616144,97.49999999999872
Pod-B,1771194450.463935,795.8584040117057,315.08719047723207,502.505415355339,594.9330765935292,12.227355621309599,38.722078804305724,97.49999999999872
Pod-C,1771194450.46403,288.5744044854087,324.33103176923584,510.27966690597066,593.7686531764824,11.665202431341447,39.460248473979675,97.49999999999872
Pod-A,1771194450.964728,2273.474288564018,292.52246407218115,503.1752757608011,597.1489953370254,12.04645777431877,38.68489758152837,97.48999999999872
Pod-B,1771194450.964912,953.4019992503218,314.666559819368,495.9925624047618,606.3849828488673,11.915235721908251,41.92578856772236,97.48999999999872
Pod-C,1771194450.964953,450.73992037002665,323.7383739348853,483.26826910629603,596.7777531561163,11.892065181083256,41.79561973893268,97.48999999999872
Pod-A,1771194451.465237,2419.7355206001084,292.6286355080114,485.6107178593718,596.9479055602925,11.983004117012992,41.81092845786536,97.47999999999871
Pod-B,1771194451.465523,1110.7352791600058,312.7430761552337,510.3035375471202,590.1945756265909,12.426320364941482,39.165758339231715,97.47999999999871
Pod-C,1771194451.465613,612.6091073374694,323.92616031332244,515.904363011827,601.5773714576433,12.420143436161991,38.86532326131547,97.47999999999871
Pod-A,1771194451.966134,2566.049838354114,290.94970349869357,502.5391336717969,599.6015698545137,11.697694798488351,38.517728114383885,97.4699999999987
Pod-B,1771194451.966509,1267.1068172376226,311.3748980487136,481.6253316101496,591.598537521691,12.382930299585567,40.03236052320414,97.4699999999987
Pod-C,1771194451.966596,774.5721874941306,324.0021944338902,515.9557347465079,603.3503969958226,12.048540250698185,40.94536908721741,97.4699999999987
Pod-A,1771194452.46719,2711.5246901034607,289.81182150081776,481.30617454056824,608.4537527861557,12.134692014048133,41.96380287144884,97.4599999999987
Pod-B,1771194452.46751,1422.7942662619794,309.8521243063894,515.1476697802761,594.932356321699,12.278934306627946,40.10394410733501,97.4599999999987
Pod-C,1771194452.467591,936.5732847110758,323.92454924988016,490.8936904669834,599.8861986176641,11.77567488197422,40.54730327901095,97.4599999999987
Pod-A,1771194452.968083,2856.4306008538697,291.7181340958229,514.1032545756991,597.8923082304266,12.233508950510645,40.499759982212346,97.4499999999987
Pod-B,1771194452.968603,1577.720328415174,310.812238867242,513.9440571873444,596.3427569271422,11.662691338214808,38.513884556407554,97.4499999999987
Pod-C,1771194452.968748,1098.535559336016,323.0543725319831,508.1418126443882,594.6311838116667,11.519145676717493,39.65230031459369,97.4499999999987
Pod-A,1771194453.469521,3002.2896679017813,291.7075125786465,518.6750306510995,590.123885656064,11.942988629585367,39.28652640423053,97.43999999999869
Pod-B,1771194453.469967,1733.126447848795,310.8355660772185,489.9770726538935,602.2836423303182,11.995119896657465,38.27805299762335,97.43999999999869
Pod-C,1771194453.474413,1260.0627456020075,323.71688096594096,480.8439002351816,592.1105807021556,11.733185896236584,41.186266802348875,97.43999999999869
Pod-A,1771194453.97505,3148.1434241911047,293.018573424017,513.2378102632558,599.9832988100026,12.340311221936908,41.51753619317578,97.42999999999869
Pod-B,1771194453.975335,1888.5442308874042,309.9444747418006,494.49592953968335,608.3096708986683,12.075034510515067,41.759802341148756,97.42999999999869
Pod-C,1771194453.975428,1421.921186084978,321.72523064368454,497.41063772886446,604.6655914054663,11.886305508790961,39.49041911428333,97.42999999999869
